Age,Gender,Income,Credit Score,Credit History Length,Number of Existing Loans,Loan Amount,Loan Tenure,Existing Customer,State,City,LTV Ratio,Employment Profile,Profile Score,Occupation
53,Male,86000,330,256,0,150000,51,No,Tamil Nadu,Chennai,92.17692033245267,Salaried,14,Doctor
48,Male,32000,667,230,6,130419,341,Yes,Uttar Pradesh,Lucknow,88.83156030394431,Student,77,Student
59,Female,125000,827,433,9,150000,147,Yes,Karnataka,Mysuru,44.54896458010066,Self-Employed,100,Farmer
62,Male,76000,805,529,9,133422,242,Yes,Telangana,Hyderabad,40.0,Self-Employed,100,Shopkeeper
55,Male,128000,850,192,10,130734,112,Yes,Karnataka,Manjari,40.4215679650771,Self-Employed,95,Shopkeeper
70,Male,154000,817,325,9,92031,173,Yes,Telangana,Hyderabad,71.42335635348076,Self-Employed,100,Shopkeeper
68,Male,107000,696,111,7,150000,260,Yes,Delhi,Channarayapatna,87.79268404723629,Salaried,100,Doctor
59,Male,115000,850,376,10,150000,166,Yes,West Bengal,Kolkata,40.0,Salaried,93,Teacher
45,Female,132000,505,137,3,150000,109,No,Tamil Nadu,Chennai,56.243817326613005,Salaried,100,Doctor
41,Other,101000,416,492,2,145053,98,No,West Bengal,Kolkata,52.71777545415441,Salaried,81,Civil Servant
64,Female,173000,641,595,6,150000,99,No,Kerala,Kochi,75.01075772406345,Salaried,92,Doctor
46,Male,74000,798,468,9,150000,199,Yes,West Bengal,Kolkata,81.30546393326478,Salaried,100,Civil Servant
58,Male,101000,414,603,2,100329,35,No,Gujarat,Dhulagori,82.86160963006148,Self-Employed,63,Farmer
26,Male,47000,549,453,4,87257,74,No,West Bengal,Kolkata,84.63829640940696,Salaried,71,Software Engineer
42,Male,107000,762,538,8,150000,114,Yes,Delhi,New Delhi,59.58460979225208,Salaried,90,Civil Servant
53,Male,33000,340,107,0,115180,44,No,Telangana,Dhulagori,95.0,Student,29,Student
18,Male,45000,760,216,8,148685,111,Yes,Maharashtra,Pune,56.1232140966072,Student,90,Student
39,Female,30000,576,523,5,49535,64,No,Kerala,Kochi,63.28339950262426,Unemployed,97,NA
27,Male,61000,571,208,4,150000,33,No,Tamil Nadu,Chennai,65.82728690321227,Salaried,93,Software Engineer
19,Male,18000,300,250,0,38532,105,No,Karnataka,Mysuru,95.0,Self-Employed,17,Business Owner
69,Male,156000,749,8,8,107022,106,Yes,Gujarat,Surat,40.0,Salaried,100,Software Engineer
66,Male,107000,850,135,10,71045,117,Yes,West Bengal,Kolkata,82.7502035635219,Salaried,100,Teacher
39,Male,84000,809,348,9,62599,264,Yes,Tamil Nadu,Chennai,61.4809362993895,Self-Employed,96,Shopkeeper
48,Male,47000,726,522,7,72149,229,Yes,West Bengal,Kolkata,83.41155061377779,Self-Employed,94,Contractor
35,Male,89000,565,304,4,150000,18,No,Uttar Pradesh,Kanpur,95.0,Freelancer,50,Independent Consultant
37,Female,46000,620,225,5,35233,138,No,Rajasthan,Jaipur,88.06973705299927,Salaried,80,Software Engineer
40,Male,56000,850,567,10,131986,71,Yes,Maharashtra,Mumbai,68.33351227269404,Salaried,100,Civil Servant
52,Male,57000,742,258,8,100661,152,Yes,Telangana,Hyderabad,40.0,Salaried,100,Software Engineer
53,Female,57000,405,145,1,108566,91,No,Maharashtra,Mumbai,69.90506378940381,Salaried,70,Teacher
41,Male,20000,405,248,1,26807,73,No,Maharashtra,Mumbai,66.98283791781395,Freelancer,61,Independent Consultant
57,Male,94000,639,241,6,87738,68,No,Kerala,Thiruvananthapuram,84.65226794600852,Freelancer,89,Graphic Designer
53,Male,55000,642,334,6,150000,211,No,West Bengal,Kolkata,85.52908623420507,Salaried,90,Banker
69,Female,113000,506,350,3,150000,94,No,Gujarat,Ahmedabad,87.807309053464,Freelancer,60,Photographer
56,Female,80000,688,146,7,150000,129,Yes,Uttar Pradesh,Kanpur,68.79253396726209,Salaried,92,Civil Servant
67,Female,82000,583,7,5,102772,35,No,Tamil Nadu,Coimbatore,61.99530771272231,Salaried,94,Teacher
20,Male,53000,663,308,6,150000,74,Yes,Delhi,New Delhi,51.01718460266336,Self-Employed,100,Contractor
44,Male,96000,781,125,8,60304,118,Yes,Tamil Nadu,Chennai,71.0943850518745,Salaried,100,Civil Servant
34,Female,42000,654,363,6,69101,140,Yes,Maharashtra,Pune,82.15320867964718,Self-Employed,80,Shopkeeper
21,Male,17000,642,82,6,51653,163,No,Maharashtra,Mumbai,84.82014655317904,Student,58,Student
51,Female,71000,300,280,0,85442,101,No,Uttar Pradesh,Kanpur,51.3421108818678,Student,41,Student
40,Female,75000,432,361,2,85408,102,No,Gujarat,Surat,64.9842324949627,Unemployed,52,NA
49,Female,143000,490,64,3,80107,105,No,Delhi,New Delhi,50.10800901551775,Salaried,91,Software Engineer
34,Male,97000,561,368,4,91309,66,No,Uttar Pradesh,Lucknow,95.0,Self-Employed,57,Farmer
21,Male,22000,351,478,0,74135,65,No,Maharashtra,Mumbai,72.85595567488619,Freelancer,44,Writer
48,Female,136000,746,390,8,137207,264,Yes,West Bengal,Kolkata,54.48568114455418,Freelancer,94,Independent Consultant
43,Male,80000,814,499,9,103275,235,Yes,Maharashtra,Mumbai,40.0,Salaried,97,Banker
20,Male,43000,416,18,2,68940,73,No,Tamil Nadu,Coimbatore,81.89730337959688,Salaried,68,Teacher
47,Male,68000,762,109,8,150000,143,Yes,Gujarat,Surat,59.8719807972563,Salaried,100,Civil Servant
33,Male,59000,555,76,4,127539,100,No,Maharashtra,Mumbai,95.0,Self-Employed,68,Farmer
41,Female,48000,491,376,3,44593,40,No,Tamil Nadu,Chennai,76.98912778600965,Salaried,94,Civil Servant
25,Male,19000,455,10,2,53113,80,No,Gujarat,Ahmedabad,60.81952231792811,Salaried,100,Civil Servant
33,Male,76000,375,312,1,150000,87,No,Tamil Nadu,Chennai,79.31296091628374,Freelancer,25,Writer
34,Male,19000,683,149,6,97646,179,Yes,Rajasthan,Udaipur,75.1398561542893,Self-Employed,99,Shopkeeper
26,Male,48000,465,319,3,57381,54,No,Karnataka,Bengaluru,57.61091831672092,Freelancer,64,Independent Consultant
33,Female,34000,381,369,1,85656,16,No,Rajasthan,Jaipur,78.60411224865166,Self-Employed,60,Business Owner
47,Male,71000,379,361,1,36713,94,No,Karnataka,Bengaluru,72.51735878769449,Salaried,65,Banker
37,Female,73000,658,125,6,73116,145,Yes,Karnataka,Mysuru,95.0,Student,80,Student
27,Female,30000,322,415,0,103852,41,No,Uttar Pradesh,Kanpur,95.0,Salaried,44,Teacher
32,Female,24000,439,176,2,69196,31,No,Kerala,Thiruvananthapuram,80.02618052828876,Self-Employed,52,Farmer
65,Male,38000,300,353,0,60604,62,No,Kerala,Thiruvananthapuram,85.68589030278619,Self-Employed,22,Farmer
36,Female,96000,396,472,1,134240,25,No,Telangana,Hyderabad,89.58624971429848,Salaried,58,Doctor
67,Male,181000,496,440,3,150000,31,No,West Bengal,Channarayapatna,95.0,Freelancer,54,Graphic Designer
32,Male,95000,595,441,5,52326,19,No,Karnataka,Mysuru,95.0,Unemployed,57,NA
59,Male,96000,619,457,5,150000,357,No,West Bengal,Kolkata,65.93571143113888,Self-Employed,100,Contractor
45,Female,130000,783,352,8,125129,299,Yes,Telangana,Hyderabad,66.00689708300318,Salaried,100,Banker
25,Male,18000,656,393,6,29158,247,Yes,Delhi,New Delhi,50.5491383155815,Salaried,100,Banker
65,Male,141000,568,491,4,71190,47,No,Gujarat,Surat,56.9020664350236,Self-Employed,89,Business Owner
61,Male,45000,300,504,0,51608,87,No,Karnataka,Mysuru,61.565352990049085,Salaried,77,Teacher
29,Male,86000,815,529,9,61414,67,Yes,West Bengal,Kolkata,70.18926216495558,Salaried,100,Banker
52,Other,127000,742,342,8,124447,213,Yes,West Bengal,Dhulagori,60.44524542786009,Self-Employed,90,Farmer
45,Male,131000,743,85,8,149592,116,Yes,Kerala,Kochi,46.48576502308258,Salaried,91,Doctor
46,Female,69000,709,603,7,78655,305,Yes,Maharashtra,Pune,79.34995737886112,Self-Employed,96,Contractor
63,Male,113000,839,476,9,150000,151,Yes,Telangana,Hyderabad,79.81561898970354,Salaried,100,Teacher
59,Female,67000,850,217,10,76123,293,Yes,Karnataka,Mysuru,48.937865587690055,Freelancer,100,Photographer
44,Male,90000,644,122,6,103267,337,No,Rajasthan,Jaipur,86.5259723289536,Freelancer,83,Photographer
29,Female,35000,626,153,5,93178,201,No,Uttar Pradesh,Lucknow,86.93059958722523,Salaried,75,Software Engineer
19,Other,52000,371,33,1,138058,56,No,Tamil Nadu,Coimbatore,61.9904517651073,Self-Employed,45,Contractor
37,Male,83000,312,546,0,92581,68,No,West Bengal,Kolkata,74.68062242064237,Salaried,65,Civil Servant
48,Other,97000,558,258,4,150000,77,No,Tamil Nadu,Coimbatore,95.0,Unemployed,52,NA
21,Female,50000,849,324,9,79542,231,Yes,West Bengal,Nellikuppam,75.6243012061174,Self-Employed,100,Farmer
58,Female,171000,665,129,6,75738,193,Yes,Telangana,Hyderabad,54.29835351709619,Salaried,100,Software Engineer
26,Male,64000,750,576,8,140469,174,Yes,Delhi,Manjari,43.939314383228165,Self-Employed,100,Contractor
50,Female,107000,732,126,7,56942,254,Yes,Maharashtra,Nagpur,44.53109951227397,Salaried,100,Banker
49,Male,81000,425,531,2,143157,34,No,Uttar Pradesh,Lucknow,72.28121446573243,Freelancer,71,Independent Consultant
38,Female,104000,813,217,9,78677,68,Yes,Delhi,New Delhi,52.81034199418256,Self-Employed,100,Business Owner
41,Female,104000,797,25,9,70105,194,Yes,West Bengal,Manjari,64.74279943442232,Salaried,91,Teacher
37,Male,61000,437,421,2,66349,107,No,Tamil Nadu,Channarayapatna,78.64956319033082,Student,35,Student
51,Female,111000,666,586,6,82651,330,Yes,Gujarat,Ahmedabad,59.2546087917986,Salaried,96,Software Engineer
21,Male,26000,751,237,8,118243,138,Yes,Karnataka,Bengaluru,82.08441936811647,Self-Employed,100,Farmer
38,Female,104000,850,383,10,150000,335,Yes,Gujarat,Ahmedabad,42.979421895253665,Salaried,100,Banker
64,Male,166000,607,219,5,150000,126,No,Maharashtra,Pune,73.74458708532435,Salaried,97,Software Engineer
50,Female,127000,412,379,2,150000,72,No,Telangana,Hyderabad,95.0,Salaried,55,Civil Servant
63,Female,125000,777,71,8,136213,340,Yes,Tamil Nadu,Coimbatore,53.803202545073205,Self-Employed,93,Contractor
58,Male,43000,564,219,4,150000,94,No,Maharashtra,Pune,52.90762186600414,Student,95,Student
36,Female,102000,806,552,9,150000,295,Yes,Rajasthan,Udaipur,65.22376896938809,Self-Employed,98,Business Owner
68,Female,81000,364,264,1,88481,92,No,West Bengal,Kolkata,95.0,Self-Employed,38,Business Owner
32,Female,36000,390,215,1,53807,77,No,Rajasthan,Channarayapatna,90.08200430049409,Freelancer,44,Photographer
40,Male,93000,682,253,6,150000,186,Yes,Karnataka,Mysuru,85.11105297464948,Self-Employed,96,Farmer
69,Male,182000,850,388,10,150000,349,Yes,Uttar Pradesh,Kanpur,85.462426136516,Freelancer,100,Independent Consultant
40,Male,117000,718,172,7,150000,99,Yes,Uttar Pradesh,Bishanpura,81.45900356861208,Self-Employed,100,Contractor
23,Female,39000,472,397,3,21856,64,No,Rajasthan,Jaipur,62.78263861934762,Salaried,86,Civil Servant
46,Female,28000,331,184,0,85240,115,No,Maharashtra,Pune,66.44669554947782,Self-Employed,64,Farmer
31,Male,22000,715,88,7,57840,97,Yes,Uttar Pradesh,Kanpur,40.0,Salaried,100,Banker
66,Female,35000,409,28,1,53731,82,No,Delhi,New Delhi,61.21996089981634,Freelancer,67,Writer
38,Male,40000,332,27,0,77059,74,No,Rajasthan,Udaipur,60.99644347318644,Self-Employed,65,Contractor
55,Other,140000,776,220,8,119890,315,Yes,Rajasthan,Bishanpura,59.89697561530326,Salaried,100,Software Engineer
34,Male,85000,750,234,8,150000,73,Yes,Tamil Nadu,Chennai,61.929633994570466,Self-Employed,100,Shopkeeper
33,Male,66000,303,22,0,67725,86,No,Maharashtra,Mumbai,89.44014894799076,Self-Employed,23,Shopkeeper
36,Male,19000,591,33,5,63277,105,No,Rajasthan,Jaipur,72.32586091072972,Unemployed,67,NA
40,Male,118000,408,157,1,150000,67,No,Kerala,Thiruvananthapuram,50.051799941881264,Salaried,95,Civil Servant
37,Male,93000,728,136,7,70484,184,Yes,Uttar Pradesh,Lucknow,65.88152001543789,Student,99,Student
63,Female,31000,389,235,1,22726,107,No,West Bengal,Kolkata,57.831113580201304,Salaried,87,Doctor
38,Female,31000,354,311,0,138049,98,No,Delhi,New Delhi,65.02881596038377,Salaried,79,Doctor
25,Female,28000,722,547,7,42714,99,Yes,Gujarat,Nellikuppam,50.666722362295964,Salaried,96,Software Engineer
42,Female,47000,515,539,3,127903,44,No,Maharashtra,Nagpur,71.59767033207243,Salaried,84,Civil Servant
43,Female,43000,595,53,5,105166,95,No,Uttar Pradesh,Lucknow,69.65092347793433,Salaried,100,Software Engineer
49,Male,63000,436,175,2,150000,87,No,Kerala,Kochi,58.6426534024114,Self-Employed,67,Contractor
21,Female,11000,794,360,8,5985,103,Yes,Maharashtra,Manjari,42.01585073698005,Self-Employed,100,Farmer
58,Female,84000,311,576,0,116985,104,No,Kerala,Thiruvananthapuram,95.0,Self-Employed,12,Farmer
53,Female,78000,751,564,8,150000,108,Yes,Maharashtra,Pune,40.0,Student,99,Student
24,Female,43000,391,15,1,150000,91,No,Gujarat,Surat,62.16013743688741,Freelancer,66,Photographer
22,Female,26000,712,491,7,31868,223,Yes,Karnataka,Mysuru,67.65745617690737,Freelancer,100,Writer
52,Male,133000,503,125,3,94231,115,No,Delhi,New Delhi,58.516695051016825,Salaried,81,Banker
63,Female,124000,850,50,10,81271,101,Yes,Gujarat,Ahmedabad,70.96926809351847,Self-Employed,95,Contractor
30,Male,55000,643,68,6,138200,149,No,Kerala,Manjari,95.0,Student,51,Student
18,Female,12000,300,575,0,45187,105,No,Uttar Pradesh,Lucknow,67.78275631469705,Self-Employed,43,Business Owner
21,Male,15000,712,149,7,72701,141,Yes,Maharashtra,Pune,59.66491096831312,Unemployed,100,NA
37,Male,104000,583,557,5,145879,31,No,Delhi,New Delhi,87.55701815092195,Salaried,72,Doctor
28,Male,75000,300,427,0,62112,27,No,Uttar Pradesh,Kanpur,90.61210627173716,Salaried,43,Banker
38,Other,60000,441,271,2,78230,68,No,Gujarat,Ahmedabad,87.53456580212762,Self-Employed,57,Contractor
37,Other,27000,622,390,5,32501,62,No,Telangana,Hyderabad,95.0,Self-Employed,68,Business Owner
23,Male,55000,457,190,2,150000,30,No,Delhi,New Delhi,58.05583800725804,Salaried,73,Teacher
36,Female,76000,850,271,10,84186,308,Yes,Kerala,Kochi,40.0,Salaried,100,Doctor
22,Female,18000,518,503,3,88197,93,No,Rajasthan,Udaipur,95.0,Salaried,67,Doctor
22,Female,11000,390,49,1,37070,92,No,Delhi,New Delhi,68.11389397791149,Unemployed,64,NA
58,Female,147000,762,510,8,150000,226,Yes,West Bengal,Kolkata,57.89591000083544,Salaried,100,Teacher
18,Female,34000,418,535,2,150000,31,No,Uttar Pradesh,Kanpur,62.27117932376027,Self-Employed,79,Contractor
36,Female,28000,401,70,1,94994,119,No,Kerala,Thiruvananthapuram,95.0,Student,6,Student
24,Female,24000,786,479,8,72580,312,Yes,Gujarat,Surat,55.939473593025085,Self-Employed,92,Farmer
59,Male,162000,665,313,6,113365,106,Yes,Maharashtra,Pune,59.779729165000816,Self-Employed,96,Business Owner
51,Female,134000,702,591,7,81918,324,Yes,Uttar Pradesh,Kanpur,46.723622401361055,Salaried,97,Doctor
22,Male,32000,665,473,6,44730,117,Yes,Telangana,Hyderabad,95.0,Self-Employed,89,Business Owner
33,Other,18000,515,31,3,83481,115,No,West Bengal,Kolkata,71.22298821639205,Self-Employed,61,Contractor
45,Female,40000,421,570,2,142979,12,No,Uttar Pradesh,Channarayapatna,88.58326689713365,Freelancer,28,Independent Consultant
33,Other,80000,588,178,5,87284,25,No,Maharashtra,Bishanpura,75.67304550452096,Self-Employed,68,Farmer
28,Male,44000,762,21,8,89541,217,Yes,Kerala,Thiruvananthapuram,42.00876108954604,Salaried,97,Teacher
42,Male,87000,590,233,5,150000,17,No,Uttar Pradesh,Kanpur,91.89993510298167,Self-Employed,87,Farmer
20,Female,25000,454,529,2,38502,40,No,Kerala,Kochi,50.24844118860349,Self-Employed,95,Farmer
34,Female,97000,300,589,0,130907,15,No,Maharashtra,Nagpur,85.28505475742531,Salaried,29,Software Engineer
26,Female,18000,792,370,8,13936,275,Yes,Rajasthan,Jaipur,55.93257731803331,Salaried,100,Software Engineer
20,Female,41000,410,383,2,150000,84,No,Maharashtra,Nagpur,86.21785017293364,Self-Employed,38,Shopkeeper
36,Male,43000,697,542,7,72473,89,Yes,Karnataka,Mysuru,66.91378011721424,Salaried,100,Doctor
60,Male,148000,748,338,8,150000,219,Yes,Uttar Pradesh,Kanpur,68.1859313632282,Freelancer,100,Photographer
44,Female,129000,659,9,6,140481,184,Yes,Karnataka,Bengaluru,75.53641994101994,Salaried,98,Doctor
25,Male,30000,531,254,4,107573,48,No,Maharashtra,Nagpur,67.12059587681952,Self-Employed,71,Business Owner
30,Male,71000,322,39,0,150000,74,No,Tamil Nadu,Chennai,84.34649783467384,Freelancer,35,Graphic Designer
23,Female,33000,729,331,7,47269,211,Yes,Uttar Pradesh,Lucknow,40.0,Self-Employed,90,Business Owner
43,Female,118000,850,523,10,150000,303,Yes,Maharashtra,Pune,71.44955298565391,Self-Employed,100,Shopkeeper
69,Male,91000,767,144,8,88398,238,Yes,Kerala,Kochi,43.819704015260335,Unemployed,100,NA
67,Male,148000,850,543,10,150000,293,Yes,Gujarat,Surat,72.87492362227995,Salaried,90,Civil Servant
64,Male,134000,850,417,10,64832,191,Yes,Kerala,Kochi,63.95611196181784,Salaried,99,Banker
38,Female,107000,541,337,4,140913,37,No,Delhi,New Delhi,71.70049855825432,Student,71,Student
33,Female,89000,580,177,5,126047,42,No,Kerala,Kochi,78.09694994385971,Self-Employed,82,Farmer
40,Male,73000,366,558,1,98619,91,No,Karnataka,Mysuru,94.12864826928639,Salaried,34,Doctor
19,Male,39000,778,274,8,150000,207,Yes,Telangana,Hyderabad,75.41742704608663,Unemployed,99,NA
39,Male,78000,506,287,3,98372,75,No,Rajasthan,Nellikuppam,67.85187189291263,Salaried,77,Teacher
34,Male,70000,432,122,2,96911,110,No,Telangana,Hyderabad,58.97137459732311,Salaried,98,Civil Servant
60,Male,46000,554,7,4,117313,70,No,Kerala,Kochi,90.24391298914061,Self-Employed,52,Contractor
41,Female,95000,833,218,9,150000,326,Yes,Maharashtra,Nagpur,76.82335292810292,Salaried,93,Software Engineer
56,Male,45000,626,170,5,24162,117,No,West Bengal,Kolkata,59.19636769984842,Student,94,Student
68,Female,123000,435,180,2,150000,109,No,Rajasthan,Jaipur,57.6089537129667,Salaried,97,Doctor
28,Male,25000,574,63,4,87715,15,No,Telangana,Hyderabad,58.98258014677214,Unemployed,75,NA
56,Female,90000,797,164,9,150000,176,Yes,Tamil Nadu,Chennai,40.0,Self-Employed,97,Contractor
50,Male,42000,448,452,2,85689,97,No,Delhi,Channarayapatna,91.84521220336079,Salaried,60,Teacher
39,Male,60000,481,514,3,64805,97,No,Tamil Nadu,Nellikuppam,70.88602972987174,Salaried,80,Software Engineer
47,Male,64000,692,315,7,150000,99,Yes,Karnataka,Manjari,95.0,Salaried,83,Banker
53,Female,72000,802,204,9,150000,68,Yes,Uttar Pradesh,Lucknow,57.38318427617298,Salaried,100,Doctor
39,Male,107000,683,156,6,124434,179,Yes,Gujarat,Surat,68.61910925420261,Salaried,90,Banker
43,Male,96000,459,357,2,143140,12,No,West Bengal,Kolkata,85.98119057531974,Salaried,54,Doctor
19,Male,48000,412,367,2,150000,40,No,Uttar Pradesh,Lucknow,56.689888874759035,Salaried,100,Teacher
47,Male,57000,777,252,8,150000,310,Yes,Gujarat,Nellikuppam,58.00593020193807,Self-Employed,97,Farmer
27,Male,64000,599,376,5,150000,116,No,Gujarat,Surat,95.0,Salaried,65,Civil Servant
19,Male,22000,499,319,3,110575,16,No,West Bengal,Kolkata,60.08059091862323,Freelancer,68,Photographer
31,Female,77000,322,22,0,69993,81,No,Gujarat,Ahmedabad,90.64496170721765,Salaried,39,Civil Servant
33,Male,39000,304,294,0,67193,84,No,Delhi,New Delhi,56.516835648938155,Salaried,51,Doctor
51,Male,56000,786,267,8,70777,188,Yes,Tamil Nadu,Coimbatore,41.94383421877613,Salaried,100,Teacher
42,Male,77000,724,492,7,135304,288,Yes,Telangana,Hyderabad,81.90843515600928,Self-Employed,100,Business Owner
29,Female,24000,702,543,7,32697,315,Yes,Rajasthan,Bishanpura,40.0,Salaried,97,Civil Servant
67,Male,46000,672,468,6,64701,210,Yes,Kerala,Thiruvananthapuram,56.85070765867669,Salaried,100,Doctor
63,Female,113000,488,320,3,125300,72,No,Kerala,Thiruvananthapuram,72.53549190231672,Freelancer,60,Graphic Designer
21,Female,29000,300,608,0,130752,38,No,Maharashtra,Nagpur,91.06675688281402,Salaried,39,Teacher
55,Male,107000,517,210,3,67999,33,No,Delhi,New Delhi,95.0,Salaried,58,Teacher
28,Male,61000,480,437,3,92489,82,No,Maharashtra,Channarayapatna,52.936119516502906,Salaried,85,Software Engineer
18,Female,53000,452,323,2,94912,30,No,West Bengal,Channarayapatna,75.69843948800171,Freelancer,43,Photographer
23,Female,13000,717,245,7,10021,352,Yes,Kerala,Kochi,47.53351547764433,Salaried,98,Civil Servant
65,Male,165000,471,440,3,150000,119,No,Gujarat,Ahmedabad,95.0,Salaried,70,Banker
67,Male,160000,828,333,9,114507,89,Yes,West Bengal,Kolkata,61.55493505434167,Self-Employed,92,Contractor
57,Female,110000,422,40,2,83171,26,No,Delhi,New Delhi,95.0,Self-Employed,34,Business Owner
58,Female,156000,660,88,6,150000,313,Yes,Gujarat,Bishanpura,56.29960898457812,Salaried,100,Doctor
64,Female,71000,750,312,8,134275,119,Yes,Tamil Nadu,Chennai,70.44305020318461,Unemployed,96,NA
44,Female,87000,480,63,3,150000,89,No,Maharashtra,Pune,77.26484061825278,Unemployed,68,NA
35,Female,46000,465,173,3,141224,86,No,Uttar Pradesh,Lucknow,53.19514280415571,Self-Employed,90,Shopkeeper
35,Female,82000,495,75,3,121013,49,No,Rajasthan,Jaipur,60.66581696366768,Salaried,99,Banker
22,Female,42000,587,60,5,142851,114,No,Karnataka,Mysuru,50.14504109590025,Salaried,94,Banker
21,Female,35000,770,27,8,86069,87,Yes,Kerala,Thiruvananthapuram,68.89709128768443,Salaried,99,Banker
69,Male,144000,824,582,9,109762,296,Yes,West Bengal,Kolkata,66.10028647178603,Salaried,100,Banker
21,Male,49000,300,537,0,106222,77,No,Uttar Pradesh,Kanpur,82.96473507545693,Salaried,32,Teacher
